date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:59	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-64b6b12a-64b93dbdd12323e5;gz%22	https://voodoosharma.com/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/fontawesome-webfont3e6e.ttf	(from https://voodoosharma.com/css/fonts.css)
08:53:59	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-64b6b12a-1b927a90dd6fec6d;gz%22	https://voodoosharma.com/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/fontawesome-webfont3e6e.svg	(from https://voodoosharma.com/css/fonts.css)
08:54:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/images/bg-pattern-boxed.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/bg-pattern-boxed.png	(from https://voodoosharma.com/css/style.css)
08:54:00	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-64b6b12a-da9ef68c43e4512e;gz%22	https://voodoosharma.com/fonts/lg.eot?n1z373	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/lgd641.eot	(from https://voodoosharma.com/css/style.css)
08:54:00	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-64b6b12a-da9ef68c43e4512e;gz%22	https://voodoosharma.com/fonts/lg.eot?	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/lgd41d.eot	(from https://voodoosharma.com/css/style.css)
08:54:00	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-64b6b12a-effb413ea88000e6;;;%22	https://voodoosharma.com/fonts/lg.woff?n1z373	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/lgd641.woff	(from https://voodoosharma.com/css/style.css)
08:54:00	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-64b6b12a-d857aa693d489619;gz%22	https://voodoosharma.com/fonts/lg.ttf?n1z373	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/lgd641.ttf	(from https://voodoosharma.com/css/style.css)
08:54:01	8855/8855	---M-Z	200	added ('OK')	image/svg+xml	etag:%222297-64b6b12a-9e33428bd2e8fdd0;gz%22	https://voodoosharma.com/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/fonts/lgd641.svg	(from https://voodoosharma.com/css/style.css)
08:54:01	1600/1600	---M--	200	added ('OK')	image/png	etag:%22640-64b6b12a-f8aeafb71c9c3a35;;;%22	https://voodoosharma.com/images/vimeo-play.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/vimeo-play.png	(from https://voodoosharma.com/css/style.css)
08:54:01	1063/1063	---M--	200	added ('OK')	image/png	etag:%22427-64b6b12a-e0fe17815dc6c88e;;;%22	https://voodoosharma.com/images/video-play.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/video-play.png	(from https://voodoosharma.com/css/style.css)
08:54:01	2389/2389	---M--	200	added ('OK')	image/png	etag:%22955-64b6b12a-6eaf4c17fd8dbd5d;;;%22	https://voodoosharma.com/images/youtube-play.png	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/youtube-play.png	(from https://voodoosharma.com/css/style.css)
08:54:02	3148/3148	---M--	200	added ('OK')	image/gif	etag:%22c4c-64b6b12a-e6b63c6a56e2a89e;;;%22	https://voodoosharma.com/images/loading.gif	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/loading.gif	(from https://voodoosharma.com/css/style.css)
08:54:02	2186/2186	---M--	200	added ('OK')	image/gif	etag:%2288a-64b6b12a-21423b5e0068317d;;;%22	https://voodoosharma.com/images/ajax-loader.gif	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/images/ajax-loader.gif	(from https://voodoosharma.com/css/style.css)
08:54:03	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/popper.js	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/popper.js	(from https://voodoosharma.com/js/core.min.js)
08:54:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/version/	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/version/index-2.html	(from https://voodoosharma.com/js/core.min.js)
08:54:04	36483/36483	---M-Z	200	added ('OK')	text/html	etag:%228e83-64ba151c-e45f2375ff8c787c;gz%22	https://voodoosharma.com/	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/index-2.html	(from https://voodoosharma.com/js/core.min.js)
08:54:05	915/915	---MC-	200	added ('OK')	text/javascript	date:Fri,%2022%20Dec%202023%2004:54:36%20GMT	http://www.google.com/recaptcha/api.js?onload=onloadCaptchaCallback&render=explicit&hl=en	C:/My%20Web%20Sites/22blackstone/www.google.com/recaptcha/api43e2.js	(from https://voodoosharma.com/js/script.js)
08:54:05	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/bat/rd-search.php	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/bat/rd-search.php	(from https://voodoosharma.com/js/script.js)
08:54:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63d7e546-45f30f49d6841143;gz%22	https://voodoosharma.com/Version/	C:/My%20Web%20Sites/22blackstone/voodoosharma.com/Version/index.html	(from https://voodoosharma.com/js/core.min.js)
